index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
55676,6,False,6,2,6,6|6|6|8|0
55677,0,False,0,2,0,0|0|8|0|8
55678,4,False,4,3,-1,4|4|8|3|8
55679,7,False,7,5,9,9|9|9|3|8
55680,7,False,7,3,-1,7|7|1|3|3
55681,5,False,5,0,5,5|5|5|5|5
55682,4,False,4,4,-1,3|3|4|8|8
55683,5,False,5,1,5,5|5|0|5|5
55684,1,False,1,3,1,1|1|8|5|3
55685,4,False,4,3,8,4|4|8|8|8
55686,5,False,5,3,-1,5|5|3|8|3
55687,2,False,2,2,2,2|2|8|6|2
55688,9,False,9,1,9,9|9|9|8|9
55689,8,False,8,2,8,8|8|8|0|5
55690,6,False,6,5,0,0|0|8|8|0
55691,9,False,9,1,9,9|9|0|9|9
55692,2,True,1,5,1,1|1|1|1|8
55693,4,False,4,3,8,4|4|8|8|8
55694,9,False,9,5,7,7|7|7|8|6
55695,9,False,9,2,9,9|9|9|0|0
55696,5,False,5,0,5,5|5|5|5|5
55697,1,True,3,5,-1,3|3|8|8|0
55698,1,False,1,1,1,1|1|1|1|7
55699,3,False,3,3,3,3|3|7|5|6
55700,3,False,3,2,3,3|3|3|8|8
55701,3,False,3,3,-1,3|3|8|5|8
55702,2,False,2,2,2,2|2|2|8|8
55703,6,False,6,2,6,6|6|6|9|3
55704,9,False,9,2,9,9|9|9|5|5
55705,3,False,3,4,8,0|3|8|8|8
55706,6,False,6,5,-1,3|3|7|8|8
55707,0,False,0,2,0,0|0|8|0|6
55708,6,True,8,5,8,8|8|8|8|8
55709,7,False,7,1,7,7|7|7|1|7
55710,7,False,7,3,7,7|7|5|0|3
55711,4,True,9,5,9,9|9|8|6|3
55712,9,False,9,2,9,9|9|9|8|0
55713,0,False,0,2,0,0|0|0|5|5
55714,4,False,4,3,8,4|4|8|8|8
55715,9,False,9,1,9,9|9|9|8|9
55716,6,True,9,5,9,9|9|9|0|8
55717,8,False,8,1,8,8|8|5|8|8
55718,2,True,6,3,2,6|2|0|2|8
55719,3,False,3,2,3,3|3|3|6|8
55720,5,False,5,0,5,5|5|5|5|5
55721,9,False,9,1,9,9|9|9|0|9
55722,4,False,4,3,4,4|4|0|6|8
55723,7,True,8,5,8,8|8|8|5|0
55724,2,False,2,2,2,2|2|8|8|2
55725,8,True,4,3,4,4|4|8|8|4
55726,6,True,9,5,9,9|9|8|9|9
55727,8,False,8,1,8,8|8|8|0|8
55728,0,False,0,2,0,0|0|8|0|9
55729,6,False,6,4,0,0|6|8|0|0
55730,1,False,1,3,5,1|1|5|5|5
55731,6,True,2,5,8,2|2|8|8|8
55732,8,False,8,1,8,8|8|8|8|6
55733,2,False,2,3,8,2|2|8|8|8
55734,1,False,1,2,1,1|1|1|5|8
55735,1,True,9,5,9,9|9|9|0|9
55736,2,True,1,5,-1,1|1|8|5|5
55737,8,False,8,2,8,8|8|5|0|8
55738,1,True,7,5,-1,7|5|5|7|8
55739,3,False,3,3,8,3|3|8|8|8
55740,6,False,6,2,6,6|6|8|8|6
55741,4,True,6,5,6,6|6|6|8|8
55742,9,False,9,2,9,9|9|0|9|3
55743,6,False,6,4,4,4|4|0|6|8
55744,6,False,6,5,3,3|3|3|3|5
55745,1,True,3,4,3,3|3|3|1|5
55746,6,False,6,3,-1,2|6|6|8|8
55747,7,False,7,3,7,7|7|1|5|3
55748,9,False,9,3,9,9|9|1|5|3
55749,8,False,8,1,8,8|8|8|0|8
55750,7,False,7,3,7,7|7|8|3|1
55751,2,False,2,3,8,2|2|8|8|8
55752,3,False,3,2,3,3|3|3|7|8
55753,5,False,5,1,5,5|5|1|5|5
55754,0,False,0,1,0,0|0|0|1|0
55755,0,False,0,2,0,0|0|8|6|0
55756,4,True,2,5,2,2|2|2|0|8
55757,9,False,9,1,9,9|9|9|9|6
55758,3,False,3,5,4,4|4|8|4|4
55759,1,False,1,3,-1,1|1|5|3|5
55760,1,False,1,1,1,1|1|8|1|1
55761,2,True,1,5,-1,1|1|8|5|5
55762,4,False,4,1,4,4|4|4|4|8
55763,0,False,0,3,-1,0|0|5|8|8
55764,8,False,8,0,8,8|8|8|8|8
55765,0,False,0,3,-1,0|0|7|5|5
55766,5,False,5,2,5,5|5|5|0|0
55767,9,False,9,2,9,9|9|9|7|0
55768,3,False,3,3,-1,3|3|8|8|0
55769,3,False,3,1,3,3|3|3|8|3
55770,8,False,8,0,8,8|8|8|8|8
55771,9,False,9,1,9,9|9|9|0|9
55772,1,True,7,5,-1,7|7|5|5|3
55773,0,True,8,5,8,8|8|5|8|8
55774,8,False,8,0,8,8|8|8|8|8
55775,2,True,1,5,1,1|1|1|8|8
55776,2,False,2,2,2,2|2|8|2|8
55777,9,False,9,3,9,9|9|3|8|5
55778,5,True,8,4,8,8|8|8|5|8
55779,5,False,5,0,5,5|5|5|5|5
55780,8,False,8,0,8,8|8|8|8|8
55781,5,False,5,1,5,5|5|1|5|5
55782,8,False,8,1,8,8|8|8|0|8
55783,4,False,4,2,4,4|4|8|4|6
55784,6,False,6,1,6,6|6|8|6|6
55785,7,False,7,1,7,7|7|7|7|5
55786,1,True,7,3,-1,7|7|5|1|1
55787,8,False,8,0,8,8|8|8|8|8
55788,5,False,5,0,5,5|5|5|5|5
55789,3,False,3,0,3,3|3|3|3|3
55790,8,False,8,2,8,8|8|5|8|5
55791,1,True,7,5,-1,7|5|7|5|6
55792,8,True,4,2,8,4|4|8|8|8
55793,4,False,4,1,4,4|4|8|4|4
55794,9,False,9,2,9,9|9|9|6|5
55795,3,False,3,2,3,3|3|5|8|3
55796,4,False,4,3,-1,4|4|8|8|6
55797,3,False,3,2,3,3|3|3|5|8
55798,7,False,7,3,-1,7|7|0|3|0
55799,8,False,8,0,8,8|8|8|8|8
55800,2,False,2,3,8,2|2|8|8|8
55801,7,False,7,2,7,7|7|7|3|3
55802,6,False,6,5,2,2|2|2|0|8
55803,8,False,8,0,8,8|8|8|8|8
55804,9,False,9,1,9,9|9|9|9|0
55805,4,True,0,5,0,0|0|2|8|9
55806,9,False,9,0,9,9|9|9|9|9
55807,9,False,9,3,8,9|9|8|8|8
55808,1,True,2,5,2,2|2|2|3|8
55809,0,False,0,4,8,6|0|8|8|9
55810,8,False,8,1,8,8|8|8|5|8
55811,2,True,1,5,1,1|1|8|5|3
55812,1,True,2,5,8,2|2|8|8|8
55813,9,False,9,2,9,9|9|9|0|0
55814,3,False,3,2,3,3|3|8|3|8
55815,5,False,5,0,5,5|5|5|5|5
55816,2,True,8,5,8,8|8|8|6|8
55817,2,False,2,1,2,2|2|2|8|2
55818,3,False,3,3,5,3|3|5|5|5
55819,2,True,1,5,-1,1|1|5|3|3
55820,3,False,3,1,3,3|3|3|3|0
55821,1,False,1,2,1,1|1|5|1|8
55822,1,False,1,3,-1,1|1|5|3|5
55823,2,False,2,2,2,2|2|8|2|8
55824,0,False,0,3,-1,0|0|8|8|9
55825,8,False,8,3,-1,8|8|5|2|5
55826,8,True,4,3,-1,2|2|8|8|6
55827,2,True,5,5,5,5|5|5|5|5
55828,2,True,1,5,1,1|1|7|8|3
55829,3,False,3,5,-1,6|6|0|0|8
55830,7,False,7,4,-1,9|7|0|3|8
55831,1,True,3,4,3,3|3|3|9|1
55832,3,False,3,2,3,3|3|8|8|3
55833,1,True,9,5,-1,9|9|8|0|8
55834,2,False,2,3,2,2|2|8|0|7
55835,7,False,7,3,7,7|7|5|3|8
55836,2,False,2,3,8,2|2|8|8|8
55837,0,False,0,4,6,6|6|0|8|6
55838,8,False,8,1,8,8|8|8|0|8
55839,9,False,9,2,9,9|9|9|8|5
55840,9,False,9,3,-1,9|9|8|8|3
55841,1,False,1,3,-1,1|1|5|8|8
55842,9,False,9,2,9,9|9|5|9|0
55843,1,False,1,1,1,1|1|1|1|8
55844,2,False,2,1,2,2|2|2|8|2
55845,1,True,9,5,9,9|9|9|5|9
55846,3,False,3,2,3,3|3|3|8|8
55847,2,False,2,5,6,6|6|6|8|6
55848,3,False,3,2,3,3|3|3|8|4
55849,6,False,6,4,8,2|6|8|8|8
55850,4,True,2,5,-1,2|2|0|8|8
55851,7,False,7,2,7,7|7|7|5|3
55852,4,False,4,0,4,4|4|4|4|4
55853,8,False,8,0,8,8|8|8|8|8
55854,2,False,2,5,4,4|4|0|4|4
55855,5,True,7,5,7,7|7|7|7|9
55856,1,False,1,2,1,1|1|1|8|3
55857,4,False,4,3,-1,4|4|8|3|3
55858,7,False,7,3,-1,7|7|3|5|3
55859,3,True,2,5,2,2|2|8|2|0
55860,6,False,6,5,4,4|4|4|8|8
55861,0,False,0,2,0,0|0|8|0|8
55862,6,False,6,2,6,6|6|8|8|6
55863,3,False,3,2,3,3|3|3|5|5
55864,2,True,5,5,5,5|5|5|5|5
55865,7,True,3,4,3,3|3|7|3|1
55866,4,False,4,5,-1,3|3|5|5|8
55867,8,True,6,3,6,6|6|6|8|8
55868,0,False,0,3,-1,0|0|8|6|6
55869,3,False,3,3,-1,3|3|8|5|5
55870,0,False,0,3,-1,0|0|8|8|9
55871,8,False,8,1,8,8|8|8|8|6
55872,1,False,1,3,1,1|1|8|5|3
55873,1,False,1,3,-1,1|1|8|8|5
55874,5,False,5,0,5,5|5|5|5|5
55875,2,False,2,2,2,2|2|2|8|8
55876,6,False,6,1,6,6|6|5|6|6
55877,5,False,5,0,5,5|5|5|5|5
55878,1,False,1,3,-1,1|1|5|5|3
55879,2,True,1,5,-1,1|1|5|5|7
55880,1,False,1,2,1,1|1|5|1|5
55881,7,False,7,2,7,7|7|0|7|6
55882,3,False,3,2,3,3|3|3|8|5
55883,8,True,4,4,-1,2|2|8|3|3
55884,2,False,2,2,2,2|2|2|8|8
55885,0,False,0,0,0,0|0|0|0|0
55886,3,False,3,1,3,3|3|3|8|3
55887,1,True,5,5,5,5|5|0|0|5
55888,3,False,3,2,3,3|3|3|9|1
55889,7,False,7,2,7,7|7|7|5|3
55890,3,False,3,1,3,3|3|3|3|8
55891,5,False,5,0,5,5|5|5|5|5
55892,8,False,8,1,8,8|8|0|8|8
55893,6,False,6,3,-1,6|6|8|8|3
55894,4,False,4,3,8,4|4|8|8|8
55895,2,False,2,3,8,2|2|8|8|8
55896,3,False,3,3,-1,3|3|8|5|8
55897,1,False,1,2,1,1|1|5|5|1
55898,5,False,5,1,5,5|5|5|0|5
55899,2,False,2,3,8,2|2|8|8|8
55900,7,False,7,1,7,7|7|7|7|3
55901,3,False,3,5,6,6|6|6|6|6
55902,9,False,9,3,8,9|9|8|8|8
55903,9,False,9,2,9,9|9|9|0|0
55904,3,False,3,3,-1,3|3|8|5|5
55905,6,False,6,3,-1,6|6|0|9|0
55906,0,False,0,0,0,0|0|0|0|0
55907,4,False,4,3,8,4|4|8|8|8
55908,1,True,7,5,7,7|7|5|3|7
55909,0,False,0,0,0,0|0|0|0|0
55910,5,False,5,0,5,5|5|5|5|5
55911,4,True,0,5,0,0|0|5|8|0
55912,6,True,9,5,-1,9|9|0|8|0
55913,7,False,7,3,-1,7|7|3|5|5
55914,4,False,4,3,8,4|4|8|8|8
55915,5,False,5,1,5,5|5|3|5|5
55916,9,False,9,2,9,9|9|9|0|0
55917,2,True,8,5,8,8|8|6|8|4
55918,1,False,1,2,1,1|1|5|1|5
55919,6,False,6,3,8,6|6|8|8|8
55920,1,True,7,5,7,7|7|7|7|3
55921,4,True,6,5,2,2|6|2|6|2
55922,9,False,9,1,9,9|9|9|9|0
55923,1,True,7,5,7,7|7|3|7|8
55924,8,False,8,0,8,8|8|8|8|8
55925,8,False,8,1,8,8|8|8|5|8
55926,1,False,1,0,1,1|1|1|1|1
55927,4,True,9,5,9,9|9|9|9|0
55928,5,False,5,3,5,5|5|3|1|8
55929,0,False,0,2,0,6|0|0|5|0
55930,8,True,4,2,8,3|3|8|8|8
55931,5,False,5,0,5,5|5|5|5|5
55932,4,False,4,3,-1,4|4|6|8|8
55933,9,False,9,2,9,9|9|9|0|5
55934,9,False,9,2,9,9|9|8|9|8
55935,2,False,2,3,-1,2|2|6|8|8
55936,2,False,2,2,2,2|2|0|2|8
55937,0,False,0,2,0,0|0|0|5|5
55938,4,False,4,1,4,4|4|8|4|4
55939,2,True,1,5,-1,1|1|5|3|3
55940,0,False,0,2,0,0|0|0|9|9
55941,6,False,6,4,-1,2|2|6|8|8
55942,4,False,4,4,-1,4|3|8|8|3
55943,8,False,8,1,8,8|8|8|8|4
55944,4,False,4,3,8,4|4|8|8|8
55945,9,False,9,3,5,9|9|5|5|5
55946,9,False,9,3,-1,9|9|0|8|0
55947,2,False,2,4,8,2|4|8|8|8
55948,8,False,8,1,8,8|8|8|2|8
55949,9,False,9,0,9,9|9|9|9|9
55950,3,False,3,3,3,3|3|8|0|7
55951,7,True,8,5,8,8|8|0|8|6
55952,6,False,6,0,6,6|6|6|6|6
55953,8,False,8,0,8,8|8|8|8|8
55954,0,True,8,5,8,8|8|8|8|6
55955,4,False,4,2,4,4|4|4|6|8
55956,2,False,2,3,8,2|2|8|8|8
55957,0,False,0,3,-1,0|0|8|6|8
55958,6,False,6,0,6,6|6|6|6|6
55959,2,False,2,3,-1,2|2|4|8|8
55960,9,False,9,0,9,9|9|9|9|9
55961,1,False,1,3,1,1|1|5|8|3
55962,5,False,5,1,5,5|5|1|5|5
55963,0,False,0,2,0,0|0|8|3|0
55964,9,False,9,1,9,9|9|9|9|0
55965,4,False,4,1,4,4|4|4|8|4
55966,8,False,8,0,8,8|8|8|8|8
55967,3,False,3,2,3,3|3|3|7|5
55968,1,True,3,5,-1,3|9|9|8|3
55969,4,False,4,3,8,4|4|8|8|8
55970,1,True,7,5,-1,7|7|5|8|8
55971,1,False,1,3,1,1|1|8|5|3
55972,9,False,9,3,-1,9|9|8|7|8
55973,7,False,7,3,7,7|7|5|8|1
55974,3,True,7,4,7,7|7|7|5|3
55975,6,False,6,2,6,6|6|8|8|6
55976,3,False,3,2,3,3|3|5|3|7
55977,0,False,0,3,0,0|0|9|8|5
55978,0,False,0,2,0,0|0|6|8|0
55979,9,False,9,3,9,9|9|0|8|3
55980,2,False,2,3,-1,2|2|8|8|6
55981,1,False,1,2,1,1|1|0|8|1
55982,0,True,2,5,4,4|4|4|8|8
55983,1,False,1,3,8,1|1|8|8|8
55984,8,True,6,4,-1,0|6|5|8|3
55985,8,True,4,3,-1,2|2|0|8|8
55986,9,False,9,3,-1,9|9|0|8|0
55987,9,False,9,2,9,9|9|9|6|0
55988,3,False,3,3,3,3|3|8|9|5
55989,0,False,0,3,-1,0|0|8|8|9
55990,5,False,5,0,5,5|5|5|5|5
55991,7,False,7,2,7,7|7|7|8|5
55992,9,False,9,3,9,9|9|8|6|0
55993,6,False,6,3,8,6|6|8|8|8
55994,9,False,9,2,9,9|9|0|8|9
55995,9,False,9,2,9,9|9|9|5|0
55996,0,False,0,1,0,0|0|0|0|8
55997,8,False,8,0,8,8|8|8|8|8
55998,0,False,0,2,0,0|0|5|9|0
55999,3,True,6,5,6,6|6|6|8|6
56000,3,False,3,2,3,3|3|8|5|3
56001,7,False,7,3,-1,7|7|1|1|3
56002,0,False,0,2,0,0|0|0|8|6
56003,1,True,2,5,8,2|2|8|8|8
56004,0,False,0,2,0,0|0|8|8|0
56005,0,False,0,2,0,0|0|8|5|0
56006,1,True,2,5,-1,2|2|4|8|8
56007,2,False,2,3,8,2|2|8|8|8
56008,3,False,3,3,8,3|3|8|8|8
56009,1,False,1,2,1,1|1|1|8|5
56010,7,False,7,4,9,9|7|9|4|0
56011,1,False,1,3,-1,1|1|5|5|3
56012,9,True,5,5,5,5|5|5|1|1
56013,7,False,7,2,7,7|7|7|3|3
56014,1,False,1,3,-1,1|1|5|5|7
56015,1,False,1,3,-1,1|1|8|0|8
56016,3,False,3,3,8,3|3|8|8|8
56017,7,False,7,2,7,7|7|7|5|5
56018,0,False,0,1,0,0|0|9|0|0
56019,5,False,5,0,5,5|5|5|5|5
56020,8,False,8,0,8,8|8|8|8|8
56021,5,False,5,2,5,5|5|3|5|3
56022,7,False,7,3,7,7|7|5|0|3
56023,2,True,5,5,5,5|5|5|8|8
56024,2,False,2,3,-1,2|2|8|0|8
56025,2,False,2,3,8,2|2|8|8|8
56026,8,False,8,1,8,8|8|8|8|5
56027,7,False,7,3,7,7|7|5|8|6
56028,3,False,3,3,8,3|3|8|8|8
56029,8,True,4,3,4,4|4|8|4|8
56030,9,False,9,1,9,9|9|9|5|9
56031,6,False,6,1,6,6|6|9|6|6
56032,2,False,2,2,2,2|2|8|2|8
56033,9,False,9,2,9,9|9|0|9|8
56034,4,False,4,3,-1,4|4|6|6|8
56035,6,False,6,1,6,6|6|6|8|6
56036,1,False,1,2,1,1|1|8|1|8
56037,4,True,9,5,9,9|9|9|9|9
56038,6,False,6,0,6,6|6|6|6|6
56039,3,False,3,1,3,3|3|3|3|5
56040,8,False,8,0,8,8|8|8|8|8
56041,3,False,3,2,3,3|3|5|3|5
56042,4,False,4,5,2,2|1|2|3|8
56043,5,False,5,0,5,5|5|5|5|5
56044,6,False,6,3,-1,6|6|8|0|8
56045,4,False,4,2,4,4|4|4|7|0
56046,2,False,2,3,8,2|2|8|8|8
56047,6,False,6,5,8,0|0|8|8|8
56048,7,False,7,3,-1,7|7|5|3|3
56049,2,False,2,5,6,6|6|8|8|6
56050,1,False,1,3,5,1|1|5|5|5
56051,7,False,7,3,7,7|7|1|0|5
56052,2,False,2,2,2,2|2|8|2|8
56053,4,True,0,5,0,0|0|0|9|9
56054,9,False,9,1,9,9|9|9|9|3
56055,2,False,2,3,-1,2|2|6|6|8
56056,5,False,5,0,5,5|5|5|5|5
56057,7,True,3,5,3,3|3|3|5|5
56058,8,False,8,1,8,8|8|5|8|8
56059,7,False,7,2,7,7|9|0|7|7
56060,3,False,3,3,3,3|3|5|8|1
56061,0,False,0,1,0,0|0|0|8|0
56062,3,False,3,3,-1,3|3|5|1|5
56063,7,False,7,2,7,7|7|8|7|8
56064,1,False,1,3,1,1|1|7|5|3
56065,5,False,5,1,5,5|5|3|5|5
56066,0,False,0,1,0,0|0|0|9|0
56067,5,False,5,0,5,5|5|5|5|5
56068,8,False,8,3,-1,8|8|0|6|6
56069,4,False,4,3,8,4|4|8|8|8
56070,0,False,0,1,0,0|0|0|0|9
56071,6,False,6,2,6,6|6|8|6|8
56072,1,True,7,5,7,7|7|3|3|7
56073,5,False,5,1,5,5|5|1|5|5
56074,5,False,5,0,5,5|5|5|5|5
56075,8,False,8,0,8,8|8|8|8|8
56076,6,False,6,5,3,3|3|3|8|3
56077,6,False,6,2,6,6|6|8|6|8
56078,1,False,1,3,1,1|1|7|5|3
56079,6,False,6,5,-1,4|4|5|8|5
56080,8,False,8,1,8,8|8|8|8|0
56081,6,False,6,3,-1,6|6|4|8|8
56082,3,False,3,2,3,3|3|8|6|3
56083,3,False,3,3,8,3|3|8|8|8
56084,9,False,9,3,-1,9|5|9|5|0
56085,8,False,8,0,8,8|8|8|8|8
56086,2,False,2,3,-1,2|2|8|8|0
56087,3,False,3,3,8,3|3|8|8|8
56088,3,True,0,5,0,0|0|0|8|0
56089,1,False,1,2,1,1|1|5|1|3
56090,4,False,4,3,4,4|4|8|3|1
56091,1,False,1,1,1,1|1|8|1|1
56092,8,True,4,3,-1,4|4|8|3|8
56093,8,False,8,2,8,8|8|6|8|6
56094,2,False,2,1,2,2|2|2|3|2
56095,9,False,9,2,9,9|9|9|0|0
56096,0,False,0,2,0,0|0|9|0|8
56097,8,True,4,3,-1,4|4|0|8|8
56098,5,False,5,0,5,5|5|5|5|5
56099,0,False,0,3,-1,0|0|9|8|9
56100,5,False,5,0,5,5|5|5|5|5
56101,1,False,1,3,-1,1|1|8|5|8
56102,8,False,8,1,8,8|8|8|8|9
56103,9,False,9,1,9,9|9|8|9|9
56104,8,False,8,4,0,0|8|0|0|0
56105,4,False,4,2,4,4|4|4|8|6
56106,1,True,9,5,9,9|9|0|9|0
56107,9,False,9,2,9,9|9|9|8|8
56108,2,True,1,5,-1,1|1|8|8|5
56109,9,False,9,2,9,9|9|5|5|9
56110,1,False,1,3,-1,1|1|0|5|5
56111,4,False,4,1,4,4|4|4|7|4
56112,8,False,8,1,8,8|8|8|8|6
56113,0,False,0,3,-1,0|0|8|8|9
56114,2,False,2,5,-1,0|0|8|6|6
56115,2,True,6,5,6,6|6|0|6|8
56116,4,False,4,4,8,6|2|8|8|4
56117,8,False,8,1,8,8|8|5|8|8
56118,1,True,6,5,-1,3|6|8|8|3
56119,9,False,9,1,9,9|9|9|0|9
56120,1,False,1,3,-1,1|1|8|8|3
56121,1,True,3,4,3,3|3|7|8|1
56122,3,False,3,3,-1,3|3|5|8|8
56123,4,True,6,2,4,4|4|4|6|8
56124,6,False,6,3,-1,0|0|6|6|8
56125,4,False,4,1,4,4|4|4|4|8
56126,7,False,7,3,-1,7|7|8|3|3
56127,6,False,6,4,-1,4|4|8|8|6
56128,1,False,1,2,1,1|1|1|8|5
56129,2,False,2,0,2,2|2|2|2|2
56130,2,True,1,5,5,1|1|5|5|5
56131,0,False,0,1,0,0|0|0|0|8
56132,7,False,7,2,7,7|7|1|3|7
56133,3,False,3,1,3,3|3|3|5|3
56134,1,False,1,3,1,1|1|5|3|8
56135,7,False,7,2,7,7|7|7|5|5
56136,9,False,9,3,-1,9|9|3|8|8
56137,8,True,4,4,-1,4|4|6|6|8
56138,4,False,4,4,-1,8|3|3|4|8
56139,3,False,3,2,3,3|3|8|8|3
56140,1,True,9,5,9,9|9|8|6|0
56141,8,False,8,0,8,8|8|8|8|8
56142,9,False,9,3,9,9|9|0|7|8
56143,3,False,3,2,3,3|3|7|3|9
56144,4,False,4,3,-1,4|4|6|8|8
56145,3,False,3,2,3,3|3|5|3|5
56146,3,False,3,1,3,3|3|8|3|3
56147,8,False,8,1,8,8|8|6|8|8
56148,3,False,3,3,-1,3|3|5|8|5
56149,0,False,0,3,-1,0|0|8|5|8
56150,6,False,6,3,0,6|0|6|0|0
56151,2,True,6,5,6,6|6|0|8|6
56152,4,True,0,5,0,0|0|9|5|8
56153,6,False,6,2,6,6|6|6|8|2
56154,3,False,3,3,3,3|3|4|8|2
56155,8,False,8,0,8,8|8|8|8|8
56156,9,False,9,2,9,9|9|0|9|0
56157,5,False,5,1,5,5|5|5|0|5
56158,5,False,5,0,5,5|5|5|5|5
56159,5,True,6,5,6,6|6|6|8|8
56160,9,False,9,1,9,9|9|9|9|0
56161,2,False,2,4,8,2|6|8|8|8
56162,3,False,3,3,-1,3|3|5|8|5
56163,5,False,5,1,5,5|5|5|5|0
56164,1,False,1,3,1,1|1|5|8|3
56165,3,False,3,2,3,3|3|3|8|8
56166,3,False,3,3,-1,3|3|8|1|1
56167,5,False,5,0,5,5|5|5|5|5
56168,4,True,6,5,6,6|6|8|6|8
56169,2,False,2,3,2,2|2|8|3|6
56170,2,False,2,2,2,2|2|2|8|8
56171,5,False,5,0,5,5|5|5|5|5
56172,3,False,3,1,3,3|3|3|3|5
56173,6,False,6,2,6,6|6|6|8|8
56174,5,False,5,2,5,5|5|5|7|8
56175,7,False,7,2,7,7|7|7|0|8
56176,5,False,5,0,5,5|5|5|5|5
56177,4,True,6,5,6,6|6|6|8|6
56178,2,True,1,5,1,1|1|5|1|3
56179,2,False,2,3,8,2|2|8|8|8
56180,6,True,8,4,8,8|8|8|6|8
56181,4,False,4,2,4,4|4|4|8|8
56182,6,False,6,3,-1,6|6|8|2|2
56183,1,True,6,5,6,6|6|8|6|8
56184,1,True,3,5,-1,3|3|8|5|8
56185,5,False,5,1,5,5|5|5|5|1
56186,3,False,3,3,8,3|3|8|8|8
56187,4,False,4,3,-1,4|4|8|8|6
56188,5,False,5,2,5,5|5|5|3|0
56189,9,False,9,3,-1,9|9|8|0|0
56190,3,False,3,1,3,3|3|3|3|8
56191,4,False,4,3,8,4|4|8|8|8
56192,6,False,6,2,6,6|6|8|6|8
56193,4,True,9,5,9,9|9|9|0|0
56194,9,False,9,3,9,9|9|8|0|5
56195,7,False,7,3,-1,7|7|8|8|5
56196,5,False,5,1,5,5|5|5|3|5
56197,6,False,6,1,6,6|6|8|6|6
56198,8,False,8,2,8,8|8|8|9|0
56199,0,False,0,1,0,0|0|8|0|0
56200,6,False,6,2,6,6|2|6|6|8
56201,2,True,1,5,1,1|1|1|1|3
56202,2,False,2,1,2,2|2|2|8|2
56203,7,False,7,3,7,7|7|5|1|3
56204,4,False,4,3,8,4|4|8|8|8
56205,0,False,0,1,0,0|0|0|0|9
56206,4,False,4,3,6,4|4|6|6|6
56207,3,False,3,3,-1,3|3|5|5|8
56208,3,False,3,3,-1,3|3|8|8|2
56209,9,False,9,3,-1,9|9|5|5|8
56210,0,False,0,3,-1,0|0|9|6|9
56211,1,True,3,5,3,3|3|3|8|5
56212,7,True,8,5,8,8|8|8|8|8
56213,7,False,7,2,7,7|7|7|5|8
56214,7,False,7,2,7,7|7|1|7|8
56215,4,False,4,2,4,4|4|4|2|6
56216,6,False,6,1,6,6|6|6|8|6
56217,7,False,7,3,-1,7|7|1|1|3
56218,7,False,7,3,-1,7|7|5|1|1
56219,6,False,6,3,8,6|6|8|8|8
56220,9,False,9,3,9,9|9|7|8|5
56221,3,False,3,3,3,3|3|5|1|8
56222,7,True,8,5,8,8|8|4|6|8
56223,7,False,7,3,7,9|7|7|0|3
56224,6,False,6,5,4,4|4|4|0|8
56225,2,False,2,3,-1,2|2|8|6|8
56226,8,False,8,0,8,8|8|8|8|8
56227,2,False,2,2,2,2|2|8|2|8
56228,2,True,1,5,-1,1|1|5|5|8
56229,6,False,6,4,-1,4|4|8|6|8
56230,5,False,5,1,5,5|5|0|5|5
56231,2,False,2,2,2,2|2|2|8|8
56232,8,True,4,4,4,4|4|4|4|8
56233,2,True,5,5,5,5|5|5|5|5
56234,4,False,4,2,4,4|4|8|4|8
56235,5,False,5,1,5,5|5|5|0|5
56236,1,False,1,3,-1,1|1|8|8|3
56237,6,True,8,5,8,8|8|8|5|5
56238,9,False,9,3,5,9|9|5|5|5
56239,5,True,0,4,0,0|0|5|9|0
56240,8,False,8,2,8,8|8|8|6|6
56241,6,False,6,3,8,6|6|8|8|8
56242,2,False,2,3,-1,2|2|8|6|6
56243,5,True,0,5,0,0|0|8|0|0
56244,8,False,8,0,8,8|8|8|8|8
56245,7,False,7,4,8,9|7|8|8|3
56246,0,False,0,0,0,0|0|0|0|0
56247,2,True,5,5,5,5|5|5|3|1
56248,6,False,6,2,6,6|6|8|3|6
56249,7,False,7,3,-1,7|7|1|5|5
56250,3,False,3,2,3,3|3|8|8|3
56251,3,False,3,2,3,3|3|5|3|0
56252,9,False,9,1,9,9|9|9|5|9
56253,7,False,7,3,-1,7|7|8|5|5
56254,5,False,5,0,5,5|5|5|5|5
56255,5,False,5,0,5,5|5|5|5|5
56256,9,False,9,2,9,9|9|9|0|7
56257,1,False,1,3,-1,1|1|8|8|3
56258,7,False,7,3,-1,7|7|3|5|5
56259,7,False,7,3,7,7|7|5|8|3
56260,2,True,4,5,-1,4|4|8|9|8
56261,1,False,1,3,-1,1|1|5|8|5
56262,6,False,6,0,6,6|6|6|6|6
56263,1,False,1,2,1,1|1|1|8|5
56264,2,False,2,3,8,2|2|8|8|8
56265,6,True,8,5,8,8|8|8|8|8
56266,1,False,1,2,1,1|1|7|1|8
56267,5,False,5,1,5,5|5|5|5|8
56268,2,True,5,5,5,5|5|5|5|3
56269,1,True,9,5,9,9|9|5|0|6
56270,6,False,6,5,0,0|0|9|8|0
56271,4,True,0,5,0,0|0|8|0|7
56272,2,True,1,5,5,1|1|5|5|5
56273,9,False,9,2,9,9|9|9|0|8
56274,4,False,4,3,-1,4|4|8|6|8
56275,1,True,7,5,7,7|7|5|3|8
56276,6,True,9,5,-1,7|9|9|0|0
